YEAR;MO;DY;HOUR;T
2022;2;11;7;2.255
2022;2;11;8;2.363333333
2022;2;11;9;2.78
2022;2;11;10;3.556666667
2022;2;11;11;4.1
2022;2;11;12;4.703333333
2022;2;11;13;4.508333333
2022;2;11;14;5.553333333
2022;2;11;15;4.68
2022;2;11;16;4.766666667
2022;2;11;17;4.325
2022;2;11;18;2.705
2022;2;11;19;2.548333333
2022;2;11;20;1.945
2022;2;11;21;0.651666667
2022;2;11;22;0.338333333
2022;2;11;23;0.035
2022;2;12;0;-0.5
2022;2;12;1;-0.801666667
2022;2;12;2;-1.076666667
2022;2;12;3;-1.148333333
2022;2;12;4;-1.236666667
2022;2;12;5;-1.29
2022;2;12;6;-1.328333333
2022;2;12;7;-1.223333333
2022;2;12;8;-0.57
2022;2;12;9;-0.001666667
2022;2;12;10;0.943333333
2022;2;12;11;2.99
2022;2;12;12;4.61
2022;2;12;13;5.966666667
2022;2;12;14;6.611666667
2022;2;12;15;6.475
2022;2;12;16;5.618333333
2022;2;12;17;4.448333333
2022;2;12;18;3.465
2022;2;12;19;2.626666667
2022;2;12;20;1.86
2022;2;12;21;1.64
2022;2;12;22;1.685
2022;2;12;23;1.536666667
2022;2;13;0;1.266666667
2022;2;13;1;0.868333333
2022;2;13;2;0.54
2022;2;13;3;0.115
2022;2;13;4;0.175
2022;2;13;5;-0.038333333
2022;2;13;6;-0.013333333
2022;2;13;7;0.173333333
2022;2;13;8;1.321666667
2022;2;13;9;2.51
2022;2;13;10;3.55
2022;2;13;11;5.661666667
2022;2;13;12;7.64
2022;2;13;13;9.278333333
2022;2;13;14;10.73666667
2022;2;13;15;10.42166667
2022;2;13;16;9.02
2022;2;13;17;8.613333333
2022;2;13;18;8.456666667
2022;2;13;19;8.651666667
2022;2;13;20;8.618333333
2022;2;13;21;8.851666667
2022;2;13;22;8.633333333
2022;2;13;23;8.79
2022;2;14;0;8.703333333
2022;2;14;1;8.815
2022;2;14;2;8.665
2022;2;14;3;8.57
2022;2;14;4;8.725
2022;2;14;5;9.105
2022;2;14;6;8.588333333
2022;2;14;7;8.365
2022;2;14;8;8.55
2022;2;14;9;8.09
2022;2;14;10;8.233333333
2022;2;14;11;8.59
2022;2;14;12;8.568333333
2022;2;14;13;9.178333333
2022;2;14;14;9.546666667
2022;2;14;15;10.605
2022;2;14;16;9.158333333
2022;2;14;17;7.513333333
2022;2;14;18;6.583333333
2022;2;14;19;5.635
2022;2;14;20;5.368333333
2022;2;14;21;5.048333333
2022;2;14;22;5.026666667
2022;2;14;23;5.208333333
2022;2;15;0;5.601666667
2022;2;15;1;5.113333333
2022;2;15;2;5.346666667
2022;2;15;3;5.346666667
2022;2;15;4;4.923333333
2022;2;15;5;4.696666667
2022;2;15;6;4.588333333
2022;2;15;7;4.43
2022;2;15;8;4.666666667
2022;2;15;9;5.05
2022;2;15;10;5.625
2022;2;15;11;6.705
2022;2;15;12;7.755
2022;2;15;13;8.498333333
2022;2;15;14;9.083333333
2022;2;15;15;8.7
2022;2;15;16;7.901666667
2022;2;15;17;7.365
2022;2;15;18;7.208333333
2022;2;15;19;6.736666667
2022;2;15;20;6.285
2022;2;15;21;6.245
2022;2;15;22;6.3
2022;2;15;23;6.318333333
2022;2;16;0;6.483333333
2022;2;16;1;6.671666667
2022;2;16;2;6.86
2022;2;16;3;6.965
2022;2;16;4;7.135
2022;2;16;5;7.308333333
2022;2;16;6;7.448333333
2022;2;16;7;7.61
2022;2;16;8;8.055
2022;2;16;9;8.566666667
2022;2;16;10;9.223333333
2022;2;16;11;9.958333333
2022;2;16;12;10.99
2022;2;16;13;11.33833333
2022;2;16;14;11.41333333
2022;2;16;15;11.46833333
2022;2;16;16;11.93333333
2022;2;16;17;10.96166667
2022;2;16;18;11.09
2022;2;16;19;11.69833333
2022;2;16;20;11.79666667
2022;2;16;21;12.09833333
2022;2;16;22;12.21
2022;2;16;23;11.75333333
2022;2;17;0;11.42166667
2022;2;17;1;11.27
2022;2;17;2;10.815
2022;2;17;3;10.235
2022;2;17;4;9.535
2022;2;17;5;9.09
2022;2;17;6;8.815
2022;2;17;7;8.566666667
2022;2;17;8;8.273333333
2022;2;17;9;8.545
2022;2;17;10;9.01
2022;2;17;11;7.32
2022;2;17;12;7.715
2022;2;17;13;9.273333333
2022;2;17;14;10.29833333
2022;2;17;15;9.681666667
2022;2;17;16;9.191666667
2022;2;17;17;8.393333333
2022;2;17;18;7.873333333
2022;2;17;19;7.556666667
2022;2;17;20;6.74
2022;2;17;21;6.126666667
2022;2;17;22;5.911666667
2022;2;17;23;7.268333333
2022;2;18;0;6.928333333
2022;2;18;1;6.76
2022;2;18;2;6.558333333
2022;2;18;3;6.553333333
2022;2;18;4;6.676666667
2022;2;18;5;6.691666667
2022;2;18;6;6.95
2022;2;18;7;7.553333333
2022;2;18;8;8.253333333
2022;2;18;9;9.41
2022;2;18;10;10.535
2022;2;18;11;11.23166667
2022;2;18;12;11.135
2022;2;18;13;11.45333333
2022;2;18;14;10.53333333
2022;2;18;15;8.12
2022;2;18;16;9.133333333
2022;2;18;17;8.801666667
2022;2;18;18;8.015
2022;2;18;19;7.131666667
2022;2;18;20;6.536666667
2022;2;18;21;6.058333333
2022;2;18;22;4.695
2022;2;18;23;3.991666667
2022;2;19;0;4.008333333
2022;2;19;1;3.793333333
2022;2;19;2;3.766666667
2022;2;19;3;3.828333333
2022;2;19;4;3.586666667
2022;2;19;5;2.965
2022;2;19;6;2.79
2022;2;19;7;2.813333333
2022;2;19;8;2.85
2022;2;19;9;3.978333333
2022;2;19;10;5.521666667
2022;2;19;11;6.19
2022;2;19;12;6.536666667
2022;2;19;13;7.52
2022;2;19;14;7.253333333
2022;2;19;15;6.928333333
2022;2;19;16;6.571666667
2022;2;19;17;6.063333333
2022;2;19;18;5.751666667
2022;2;19;19;4.798333333
2022;2;19;20;3.998333333
2022;2;19;21;4.15
2022;2;19;22;4.688333333
2022;2;19;23;5.56
2022;2;20;0;6.121666667
2022;2;20;1;6.553333333
2022;2;20;2;6.256666667
2022;2;20;3;5.756666667
2022;2;20;4;5.68
2022;2;20;5;6.078333333
2022;2;20;6;6.628333333
2022;2;20;7;6.79
2022;2;20;8;6.841666667
2022;2;20;9;7.038333333
2022;2;20;10;7.478333333
2022;2;20;11;8.148333333
2022;2;20;12;9.228333333
2022;2;20;13;9.218333333
2022;2;20;14;9.593333333
2022;2;20;15;9.18
2022;2;20;16;8.71
2022;2;20;17;8.93
2022;2;20;18;9.303333333
2022;2;20;19;9.573333333
2022;2;20;20;9.648333333
2022;2;20;21;9.525
2022;2;20;22;8.73
2022;2;20;23;8.786666667
2022;2;21;0;5.906666667
2022;2;21;1;5.446666667
2022;2;21;2;3.231666667
2022;2;21;3;3.941666667
2022;2;21;4;3.948333333
2022;2;21;5;3.756666667
2022;2;21;6;3.125
2022;2;21;7;3.106666667
2022;2;21;8;3.388333333
2022;2;21;9;4.56
2022;2;21;10;5.516666667
2022;2;21;11;4.723333333
2022;2;21;12;4.28
2022;2;21;13;4.516666667
2022;2;21;14;5.071666667
2022;2;21;15;5.1
2022;2;21;16;5.861666667
2022;2;21;17;6.088333333
2022;2;21;18;5.645
2022;2;21;19;5.423333333
2022;2;21;20;5.515
2022;2;21;21;5.341666667
2022;2;21;22;4.963333333
2022;2;21;23;4.846666667
2022;2;22;0;4.406666667
2022;2;22;1;4.058333333
2022;2;22;2;3.708333333
2022;2;22;3;3.335
2022;2;22;4;3.011666667
2022;2;22;5;2.818333333
2022;2;22;6;3.153333333
2022;2;22;7;3.693333333
2022;2;22;8;4.131666667
2022;2;22;9;5.161666667
2022;2;22;10;6.2
2022;2;22;11;6.835
2022;2;22;12;7.388333333
2022;2;22;13;7.135
2022;2;22;14;7.231666667
2022;2;22;15;7.895
2022;2;22;16;8.343333333
2022;2;22;17;8.518333333
2022;2;22;18;8.51
2022;2;22;19;8.506666667
2022;2;22;20;8.381666667
2022;2;22;21;7.721666667
2022;2;22;22;7.12
2022;2;22;23;5.87
2022;2;23;0;5.668333333
2022;2;23;1;5.08
2022;2;23;2;4.398333333
2022;2;23;3;3.796666667
2022;2;23;4;3.288333333
2022;2;23;5;3.075
2022;2;23;6;2.801666667
2022;2;23;7;2.55
2022;2;23;8;3.143333333
2022;2;23;9;5.313333333
2022;2;23;10;6.756666667
2022;2;23;11;8.205
2022;2;23;12;9.23
2022;2;23;13;10.17
2022;2;23;14;10.81333333
2022;2;23;15;10.88333333
2022;2;23;16;9.886666667
2022;2;23;17;9.001666667
2022;2;23;18;8.295
2022;2;23;19;8.058333333
2022;2;23;20;7.37
2022;2;23;21;6.573333333
2022;2;23;22;6.555
2022;2;23;23;6.588333333
2022;2;24;0;6.786666667
2022;2;24;1;6.913333333
2022;2;24;2;6.971666667
2022;2;24;3;7.01
2022;2;24;4;6.97
2022;2;24;5;6.798333333
2022;2;24;6;6.553333333
2022;2;24;7;6.563333333
2022;2;24;8;6.203333333
2022;2;24;9;6.543333333
2022;2;24;10;7.803333333
2022;2;24;11;8.62
2022;2;24;12;9.155
2022;2;24;13;9.431666667
2022;2;24;14;9.693333333
2022;2;24;15;7.363333333
2022;2;24;16;2.131666667
2022;2;24;17;2.863333333
2022;2;24;18;2.946666667
2022;2;24;19;2.345
2022;2;24;20;1.438333333
2022;2;24;21;1.346666667
2022;2;24;22;1.821666667
2022;2;24;23;1.675
2022;2;25;0;1.338333333
2022;2;25;1;1.263333333
2022;2;25;2;1.068333333
2022;2;25;3;0.815
2022;2;25;4;0.301666667
2022;2;25;5;0.208333333
2022;2;25;6;0.295
2022;2;25;7;0.813333333
2022;2;25;8;1.651666667
2022;2;25;9;2.366666667
2022;2;25;10;3.861666667
2022;2;25;11;4.538333333
2022;2;25;12;5.118333333
2022;2;25;13;5.901666667
2022;2;25;14;5.193333333
2022;2;25;15;5.301666667
2022;2;25;16;4.473333333
2022;2;25;17;4.518333333
2022;2;25;18;3.973333333
2022;2;25;19;3.885
2022;2;25;20;3.405
2022;2;25;21;2.66
2022;2;25;22;2.066666667
2022;2;25;23;1.385
2022;2;26;0;0.991666667
2022;2;26;1;1.278333333
2022;2;26;2;1.046666667
2022;2;26;3;1.043333333
2022;2;26;4;0.136666667
2022;2;26;5;-0.233333333
2022;2;26;6;-0.408333333
2022;2;26;7;0.015
2022;2;26;8;0.076666667
2022;2;26;9;1.865
2022;2;26;10;3.191666667
2022;2;26;11;3.51
2022;2;26;12;4.795
2022;2;26;13;5.506666667
2022;2;26;14;6.761666667
2022;2;26;15;7.611666667
2022;2;26;16;7.201666667
2022;2;26;17;6.398333333
2022;2;26;18;4.391666667
2022;2;26;19;3.751666667
2022;2;26;20;3.44
2022;2;26;21;2.683333333
2022;2;26;22;1.561666667
2022;2;26;23;1.805
2022;2;27;0;1.763333333
2022;2;27;1;1.81
2022;2;27;2;1.98
2022;2;27;3;1.69
2022;2;27;4;1.701666667
2022;2;27;5;1.533333333
2022;2;27;6;1.606666667
2022;2;27;7;1.69
2022;2;27;8;2.836666667
2022;2;27;9;4.6
2022;2;27;10;6.28
2022;2;27;11;7.161666667
2022;2;27;12;8.381666667
2022;2;27;13;9.266666667
2022;2;27;14;10.11
2022;2;27;15;10.265
2022;2;27;16;9.231666667
2022;2;27;17;7.921666667
2022;2;27;18;6.741666667
2022;2;27;19;5.643333333
2022;2;27;20;5.216666667
2022;2;27;21;4.486666667
2022;2;27;22;4.145
2022;2;27;23;3.618333333
2022;2;28;0;3.391666667
2022;2;28;1;3.128333333
2022;2;28;2;3.001666667
2022;2;28;3;2.403333333
2022;2;28;4;1.666666667
2022;2;28;5;1.201666667
2022;2;28;6;0.898333333
2022;2;28;7;0.953333333
2022;2;28;8;2.375
2022;2;28;9;4.061666667
2022;2;28;10;6.08
2022;2;28;11;7.733333333
2022;2;28;12;9.71
2022;2;28;13;11.56166667
2022;2;28;14;12.63833333
2022;2;28;15;13.03166667
2022;2;28;16;11.81166667
2022;2;28;17;10.02666667
2022;2;28;18;8.106666667
2022;2;28;19;6.905
2022;2;28;20;6.526666667
2022;2;28;21;5.846666667
2022;2;28;22;4.851666667
2022;2;28;23;3.861666667
2022;3;1;0;2.665
2022;3;1;1;2.65
2022;3;1;2;1.855
2022;3;1;3;1.385
2022;3;1;4;2.67
2022;3;1;5;3.131666667
2022;3;1;6;2.47
2022;3;1;7;2.39
2022;3;1;8;3.861666667
2022;3;1;9;4.92
2022;3;1;10;5.658333333
2022;3;1;11;6.915
2022;3;1;12;8.795
2022;3;1;13;10.17333333
2022;3;1;14;10.23166667
2022;3;1;15;9.615
2022;3;1;16;9.303333333
2022;3;1;17;8.666666667
2022;3;1;18;7.441666667
2022;3;1;19;6.965
2022;3;1;20;6.71
2022;3;1;21;6.483333333
2022;3;1;22;5.575
2022;3;1;23;4.773333333
2022;3;2;0;4.42
2022;3;2;1;4.053333333
2022;3;2;2;4.155
2022;3;2;3;3.618333333
2022;3;2;4;2.876666667
2022;3;2;5;1.733333333
2022;3;2;6;1.976666667
2022;3;2;7;2.656666667
2022;3;2;8;3.678333333
2022;3;2;9;5.18
2022;3;2;10;6.391666667
2022;3;2;11;7.721666667
2022;3;2;12;9.398333333
2022;3;2;13;11.245
2022;3;2;14;12.20833333
2022;3;2;15;11.61
2022;3;2;16;10.195
2022;3;2;17;8.336666667
2022;3;2;18;6.928333333
2022;3;2;19;6.26
2022;3;2;20;5.368333333
2022;3;2;21;5.033333333
2022;3;2;22;4.233333333
2022;3;2;23;4.351666667
2022;3;3;0;3.753333333
2022;3;3;1;3.29
2022;3;3;2;3.108333333
2022;3;3;3;3.26
2022;3;3;4;2.573333333
2022;3;3;5;1.821666667
2022;3;3;6;1.436666667
2022;3;3;7;1.68
2022;3;3;8;3.666666667
2022;3;3;9;5.628333333
2022;3;3;10;7.213333333
2022;3;3;11;9.721666667
2022;3;3;12;10.96666667
2022;3;3;13;12.59833333
2022;3;3;14;13.03
2022;3;3;15;12.98833333
2022;3;3;16;11.525
2022;3;3;17;9.87
2022;3;3;18;8.201666667
2022;3;3;19;7.005
2022;3;3;20;6.461666667
2022;3;3;21;5.866666667
2022;3;3;22;5.193333333
2022;3;3;23;4.583333333
2022;3;4;0;4.466666667
2022;3;4;1;4.278333333
2022;3;4;2;3.426666667
2022;3;4;3;2.755
2022;3;4;4;2.551666667
2022;3;4;5;2.66
2022;3;4;6;1.661666667
2022;3;4;7;1.005
2022;3;4;8;2.983333333
2022;3;4;9;4.928333333
2022;3;4;10;6.888333333
2022;3;4;11;8.891666667
2022;3;4;12;10.53166667
2022;3;4;13;11.575
2022;3;4;14;12.36333333
2022;3;4;15;12.43333333
2022;3;4;16;11.04833333
2022;3;4;17;9.248333333
2022;3;4;18;7.276666667
2022;3;4;19;6.015
2022;3;4;20;5.168333333
2022;3;4;21;4.588333333
2022;3;4;22;4.186666667
2022;3;4;23;3.905
2022;3;5;0;3.666666667
2022;3;5;1;3.028333333
2022;3;5;2;2.361666667
2022;3;5;3;1.855
2022;3;5;4;1.26
2022;3;5;5;0.855
2022;3;5;6;0.686666667
2022;3;5;7;0.548333333
2022;3;5;8;1.905
2022;3;5;9;3.601666667
2022;3;5;10;5.688333333
2022;3;5;11;7.798333333
2022;3;5;12;8.848333333
2022;3;5;13;9.956666667
2022;3;5;14;10.38
2022;3;5;15;9.988333333
2022;3;5;16;9.311666667
2022;3;5;17;7.975
2022;3;5;18;6.078333333
2022;3;5;19;5.231666667
2022;3;5;20;4.605
2022;3;5;21;3.916666667
2022;3;5;22;3.243333333
2022;3;5;23;2.386666667
2022;3;6;0;1.78
2022;3;6;1;1.23
2022;3;6;2;0.811666667
2022;3;6;3;0.638333333
2022;3;6;4;0.001666667
2022;3;6;5;-0.945
2022;3;6;6;-0.816666667
2022;3;6;7;-0.32
2022;3;6;8;0.198333333
2022;3;6;9;2.31
2022;3;6;10;3.205
2022;3;6;11;5.02
2022;3;6;12;5.398333333
2022;3;6;13;6.36
2022;3;6;14;6.395
2022;3;6;15;5.108333333
2022;3;6;16;4.561666667
2022;3;6;17;3.786666667
2022;3;6;18;2.833333333
2022;3;6;19;1.796666667
2022;3;6;20;0.77
2022;3;6;21;0.325
2022;3;6;22;-0.066666667
2022;3;6;23;-0.578333333
2022;3;7;0;-1.318333333
2022;3;7;1;-1.705
2022;3;7;2;-2.131666667
2022;3;7;3;-2.675
2022;3;7;4;-2.778333333
2022;3;7;5;-3.455
2022;3;7;6;-3.495
2022;3;7;7;-3.005
2022;3;7;8;-1.556666667
2022;3;7;9;0.1
2022;3;7;10;1.44
2022;3;7;11;2.805
2022;3;7;12;4.063333333
2022;3;7;13;5.475
2022;3;7;14;6.245
2022;3;7;15;6.716666667
2022;3;7;16;6.121666667
2022;3;7;17;4.801666667
2022;3;7;18;3.78
2022;3;7;19;3.08
2022;3;7;20;2.133333333
2022;3;7;21;1.506666667
2022;3;7;22;1.306666667
2022;3;7;23;1.3
2022;3;8;0;1.463333333
2022;3;8;1;1.536666667
2022;3;8;2;1.27
2022;3;8;3;1.198333333
2022;3;8;4;1.19
2022;3;8;5;1.028333333
2022;3;8;6;0.9
2022;3;8;7;1.545
2022;3;8;8;2.943333333
2022;3;8;9;4.34
2022;3;8;10;5.823333333
2022;3;8;11;7.61
2022;3;8;12;8.606666667
2022;3;8;13;9.616666667
2022;3;8;14;10.03666667
2022;3;8;15;10.64166667
2022;3;8;16;10.06666667
2022;3;8;17;8.898333333
2022;3;8;18;7.53
2022;3;8;19;6.056666667
2022;3;8;20;5.221666667
2022;3;8;21;4.685
2022;3;8;22;4.088333333
2022;3;8;23;3.575
2022;3;9;0;3.476666667
2022;3;9;1;2.928333333
2022;3;9;2;3.295
2022;3;9;3;3.191666667
2022;3;9;4;3.051666667
2022;3;9;5;2.618333333
2022;3;9;6;1.883333333
2022;3;9;7;2.206666667
2022;3;9;8;3.881666667
2022;3;9;9;5.888333333
2022;3;9;10;7.728333333
2022;3;9;11;10.08
2022;3;9;12;11.91833333
2022;3;9;13;13.29
2022;3;9;14;14.165
2022;3;9;15;14.355
2022;3;9;16;13.66333333
2022;3;9;17;12.325
2022;3;9;18;10.51
2022;3;9;19;9.043333333
2022;3;9;20;8.261666667
2022;3;9;21;7.6
2022;3;9;22;6.916666667
2022;3;9;23;5.911666667
2022;3;10;0;5.106666667
2022;3;10;1;5.066666667
2022;3;10;2;4.555
2022;3;10;3;4.641666667
2022;3;10;4;4.273333333
2022;3;10;5;3.926666667
2022;3;10;6;3.753333333
2022;3;10;7;4.008333333
2022;3;10;8;6.131666667
2022;3;10;9;8.531666667
2022;3;10;10;10.82666667
2022;3;10;11;12.92166667
2022;3;10;12;14.58
2022;3;10;13;15.70833333
2022;3;10;14;16.20166667
2022;3;10;15;16.18333333
2022;3;10;16;15.405
2022;3;10;17;13.93333333
2022;3;10;18;12.52333333
2022;3;10;19;11.32833333
2022;3;10;20;10.18833333
2022;3;10;21;9.626666667
2022;3;10;22;8.746666667
2022;3;10;23;7.888333333
2022;3;11;0;8.006666667
2022;3;11;1;7.921666667
2022;3;11;2;7.626666667
2022;3;11;3;7.111666667
2022;3;11;4;6.818333333
2022;3;11;5;6.31
2022;3;11;6;5.791666667
2022;3;11;7;5.861666667
2022;3;11;8;7.253333333
2022;3;11;9;9.578333333
2022;3;11;10;11.57
2022;3;11;11;12.195
2022;3;11;12;13.845
2022;3;11;13;15.425
2022;3;11;14;15.9
2022;3;11;15;15.225
2022;3;11;16;14.26666667
2022;3;11;17;13.52666667
2022;3;11;18;13.10833333
2022;3;11;19;11.97333333
2022;3;11;20;11.03333333
2022;3;11;21;10.445
2022;3;11;22;10.10166667
2022;3;11;23;10.01833333
2022;3;12;0;9.731666667
2022;3;12;1;9.258333333
2022;3;12;2;9.363333333
2022;3;12;3;8.733333333
2022;3;12;4;8.243333333
2022;3;12;5;7.866666667
2022;3;12;6;7.93
2022;3;12;7;7.933333333
2022;3;12;8;8.448333333
2022;3;12;9;9.841666667
2022;3;12;10;10.51833333
2022;3;12;11;11.87666667
2022;3;12;12;12.66
2022;3;12;13;13.87333333
2022;3;12;14;14.02333333
2022;3;12;15;13.88333333
2022;3;12;16;13.35833333
2022;3;12;17;12.45666667
2022;3;12;18;11.64
2022;3;12;19;10.81166667
2022;3;12;20;10.505
2022;3;12;21;9.955
2022;3;12;22;9.71
2022;3;12;23;9.745
2022;3;13;0;8.563333333
2022;3;13;1;8.38
2022;3;13;2;8.3
2022;3;13;3;8.261666667
2022;3;13;4;8.293333333
2022;3;13;5;8.068333333
2022;3;13;6;8.11
2022;3;13;7;8.455
2022;3;13;8;9.553333333
2022;3;13;9;11.44333333
2022;3;13;10;13.18166667
2022;3;13;11;14.26
2022;3;13;12;14.66333333
2022;3;13;13;14.975
2022;3;13;14;15.11666667
2022;3;13;15;14.58166667
2022;3;13;16;13.82
2022;3;13;17;12.87166667
2022;3;13;18;11.60166667
2022;3;13;19;10.31333333
2022;3;13;20;9.576666667
2022;3;13;21;8.913333333
2022;3;13;22;8.473333333
2022;3;13;23;8.123333333
2022;3;14;0;8.021666667
2022;3;14;1;8.013333333
2022;3;14;2;7.64
2022;3;14;3;7.406666667
2022;3;14;4;7.105
2022;3;14;5;7.015
2022;3;14;6;6.845
2022;3;14;7;6.698333333
2022;3;14;8;7.136666667
2022;3;14;9;7.685
2022;3;14;10;8.566666667
2022;3;14;11;10.05
2022;3;14;12;11.79166667
2022;3;14;13;11.355
2022;3;14;14;13.42833333
2022;3;14;15;12.98166667
2022;3;14;16;12.43666667
2022;3;14;17;11.79166667
2022;3;14;18;10.03166667
2022;3;14;19;8.876666667
2022;3;14;20;8.321666667
2022;3;14;21;7.945
2022;3;14;22;7.33
2022;3;14;23;7.106666667
2022;3;15;0;6.778333333
2022;3;15;1;6.628333333
2022;3;15;2;6.468333333
2022;3;15;3;6.588333333
2022;3;15;4;6.145
2022;3;15;5;6.433333333
2022;3;15;6;6.815
2022;3;15;7;7.096666667
2022;3;15;8;6.973333333
2022;3;15;9;6.855
2022;3;15;10;7.115
2022;3;15;11;7.095
2022;3;15;12;7.366666667
2022;3;15;13;7.638333333
2022;3;15;14;8.45
2022;3;15;15;9.095
2022;3;15;16;8.756666667
2022;3;15;17;8.428333333
2022;3;15;18;7.573333333
2022;3;15;19;6.8
2022;3;15;20;6.096666667
2022;3;15;21;5.378333333
2022;3;15;22;5.05
2022;3;15;23;4.921666667
2022;3;16;0;4.741666667
2022;3;16;1;4.3
2022;3;16;2;4.291666667
2022;3;16;3;4.131666667
2022;3;16;4;4.27
2022;3;16;5;4.851666667
2022;3;16;6;5.103333333
2022;3;16;7;5.198333333
2022;3;16;8;5.971666667
2022;3;16;9;7.626666667
2022;3;16;10;9.168333333
2022;3;16;11;10.19
2022;3;16;12;10.98
2022;3;16;13;11.36
2022;3;16;14;11.725
2022;3;16;15;11.575
2022;3;16;16;11.53
2022;3;16;17;11.18333333
2022;3;16;18;10.57166667
2022;3;16;19;10.215
2022;3;16;20;9.92
2022;3;16;21;9.851666667
2022;3;16;22;9.953333333
2022;3;16;23;9.831666667
2022;3;17;0;9.928333333
2022;3;17;1;10.135
2022;3;17;2;10.13166667
2022;3;17;3;10.06833333
2022;3;17;4;9.83
2022;3;17;5;7.966666667
2022;3;17;6;7.281666667
2022;3;17;7;6.891666667
2022;3;17;8;6.641666667
2022;3;17;9;6.785
2022;3;17;10;6.953333333
2022;3;17;11;7.151666667
2022;3;17;12;7.755
2022;3;17;13;8.011666667
2022;3;17;14;7.911666667
2022;3;17;15;7.863333333
2022;3;17;16;7.68
2022;3;17;17;7.18
2022;3;17;18;6.145
2022;3;17;19;5.44
2022;3;17;20;5.126666667
2022;3;17;21;4.961666667
2022;3;17;22;4.51
2022;3;17;23;4.428333333
2022;3;18;0;3.843333333
2022;3;18;1;3.333333333
2022;3;18;2;2.79
2022;3;18;3;1.91
2022;3;18;4;1.906666667
2022;3;18;5;1.693333333
2022;3;18;6;1.543333333
2022;3;18;7;2.376666667
2022;3;18;8;4.228333333
2022;3;18;9;6.556666667
2022;3;18;10;8.365
2022;3;18;11;10.765
2022;3;18;12;12.09
2022;3;18;13;12.83666667
2022;3;18;14;13.52666667
2022;3;18;15;13.965
2022;3;18;16;13.525
2022;3;18;17;12.07166667
2022;3;18;18;10.49166667
2022;3;18;19;9.398333333
2022;3;18;20;8.508333333
2022;3;18;21;7.991666667
2022;3;18;22;7.546666667
2022;3;18;23;7.126666667
2022;3;19;0;6.638333333
2022;3;19;1;6.08
2022;3;19;2;5.53
2022;3;19;3;4.9
2022;3;19;4;4.278333333
2022;3;19;5;4.041666667
2022;3;19;6;4.133333333
2022;3;19;7;4.628333333
2022;3;19;8;5.436666667
2022;3;19;9;8.506666667
2022;3;19;10;10.8
2022;3;19;11;11.77666667
2022;3;19;12;12.50666667
2022;3;19;13;13.1
2022;3;19;14;13.47166667
2022;3;19;15;13.67166667
2022;3;19;16;12.795
2022;3;19;17;10.82166667
2022;3;19;18;9.353333333
2022;3;19;19;8.326666667
2022;3;19;20;7.115
2022;3;19;21;5.966666667
2022;3;19;22;5.098333333
2022;3;19;23;4.338333333
2022;3;20;0;3.726666667
2022;3;20;1;2.68
2022;3;20;2;2.465
2022;3;20;3;2.676666667
2022;3;20;4;2.923333333
2022;3;20;5;2.826666667
2022;3;20;6;2.31
2022;3;20;7;1.356666667
2022;3;20;8;2.408333333
2022;3;20;9;4.3
2022;3;20;10;5.94
2022;3;20;11;7.168333333
2022;3;20;12;7.97
2022;3;20;13;9.551666667
2022;3;20;14;10.41333333
2022;3;20;15;11.37833333
2022;3;20;16;11.53333333
2022;3;20;17;10.115
2022;3;20;18;9.043333333
2022;3;20;19;8.411666667
2022;3;20;20;8.093333333
2022;3;20;21;7.031666667
2022;3;20;22;6.178333333
2022;3;20;23;5.92
2022;3;21;0;5.853333333
2022;3;21;1;4.948333333
2022;3;21;2;5.225
2022;3;21;3;5.156666667
2022;3;21;4;5.301666667
2022;3;21;5;5.4
2022;3;21;6;5.02
2022;3;21;7;5.635
2022;3;21;8;8.058333333
2022;3;21;9;10.705
2022;3;21;10;12.595
2022;3;21;11;14.475
2022;3;21;12;16.16
2022;3;21;13;17.88
2022;3;21;14;18.20666667
2022;3;21;15;18.65833333
2022;3;21;16;18.57
2022;3;21;17;17.03666667
2022;3;21;18;15.33833333
2022;3;21;19;13.715
2022;3;21;20;12.81
2022;3;21;21;12.08166667
2022;3;21;22;11.10333333
2022;3;21;23;10.32
2022;3;22;0;9.978333333
2022;3;22;1;9.605
2022;3;22;2;9.256666667
2022;3;22;3;8.893333333
2022;3;22;4;8.878333333
2022;3;22;5;8.71
2022;3;22;6;8.465
2022;3;22;7;9.201666667
2022;3;22;8;10.77
2022;3;22;9;12.905
2022;3;22;10;15.13
2022;3;22;11;16.80833333
2022;3;22;12;17.78333333
2022;3;22;13;18.43833333
2022;3;22;14;18.81666667
2022;3;22;15;18.91666667
2022;3;22;16;17.43
2022;3;22;17;15.81333333
2022;3;22;18;14.19166667
2022;3;22;19;12.74333333
2022;3;22;20;11.24333333
2022;3;22;21;10.80166667
2022;3;22;22;10.17166667
2022;3;22;23;9.823333333
2022;3;23;0;9.05
2022;3;23;1;8.286666667
2022;3;23;2;7.353333333
2022;3;23;3;7.595
2022;3;23;4;6.928333333
2022;3;23;5;6.608333333
2022;3;23;6;6.523333333
2022;3;23;7;6.933333333
2022;3;23;8;9.268333333
2022;3;23;9;12.61
2022;3;23;10;14.895
2022;3;23;11;15.82333333
2022;3;23;12;16.84333333
2022;3;23;13;17.755
2022;3;23;14;18.09666667
2022;3;23;15;17.78833333
2022;3;23;16;17.48333333
2022;3;23;17;16.40833333
2022;3;23;18;14.87
2022;3;23;19;12.85833333
2022;3;23;20;12.27
